file,year,county,url
GIS,2014,Highlands,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/highlands/Highlands_pin.zip
GIS,2014,Hillsborough,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/hillsborough/Hillsborough_pin.zip
GIS,2014,Holmes,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/holmes/Holmes_pin.zip
GIS,2014,Indian River,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/indian river/Indian_River_pin.zip
GIS,2014,Jackson,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/jackson/Jackson_pin.zip
GIS,2014,Jefferson,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/jefferson/Jefferson_pin.zip
GIS,2014,Lafayette,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/lafayette/Lafayette_pin.zip
GIS,2014,Lake,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/lake/Lake_pin.zip
GIS,2014,Lee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/lee/Lee_pin.zip
GIS,2014,Leon,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/leon/Leon_pin.zip
GIS,2014,Levy,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/levy/Levy_pin.zip
GIS,2014,Liberty,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/liberty/Liberty_pin.zip
GIS,2014,Madison,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/madison/Madison_pin.zip
GIS,2014,Manatee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/manatee/Manatee_pin.zip
GIS,2014,Marion,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/marion/Marion_pin.zip
GIS,2014,Martin,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/martin/Martin_pin.zip
GIS,2014,Monroe,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/monroe/Monroe_pin.zip
GIS,2014,Nassau,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/nassau/Nassau_pin.zip
GIS,2014,Okaloosa,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/okaloosa/Okaloosa_pin.zip
GIS,2014,Okeechobee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/okeechobee/Okeechobee_pin.zip
GIS,2014,Orange,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/orange/Orange_pin.zip
GIS,2014,Osceola,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/osceola/Osceola_pin.zip
GIS,2014,Palm Beach,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/palm beach/Palm_Beach_pin.zip
GIS,2014,Pasco,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/pasco/Pasco_pin.zip
GIS,2014,Pinellas,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/pinellas/Pinellas_pin.zip
GIS,2014,Polk,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/polk/Polk_pin.zip
GIS,2014,Putnam,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/putnam/Putnam_pin.zip
GIS,2014,Santa Rosa,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/santa rosa/Santa_Rosa_pin.zip
GIS,2014,Sarasota,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/sarasota/Sarasota_pin.zip
GIS,2014,Seminole,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/seminole/Seminole_pin.zip
GIS,2014,St. Johns,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/st. johns/St_Johns_pin.zip
GIS,2014,St. Lucie,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/st. lucie/St_Lucie_pin.zip
GIS,2014,Sumter,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/sumter/Sumter_pin.zip
GIS,2014,Suwannee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/suwannee/Suwannee_pin.zip
GIS,2014,Taylor,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/taylor/Taylor_pin.zip
GIS,2014,Union,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/union/Union_pin.zip
GIS,2014,Volusia,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/volusia/Volusia_pin.zip
GIS,2014,Wakulla,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/wakulla/Wakulla_pin.zip
GIS,2014,Walton,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/walton/Walton_pin.zip
GIS,2014,Washington,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2014/washington/Washington_pin.zip
GIS,2015,Alachua,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Alachua_pin.zip
GIS,2015,Baker,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Baker_pin.zip
GIS,2015,Bay,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Bay_pin.zip
GIS,2015,Bradford,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Bradford_pin.zip
GIS,2015,Brevard,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Brevard_pin.zip
GIS,2015,Broward,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Broward_pin.zip
GIS,2015,Calhoun,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Calhoun_pin.zip
GIS,2015,Charlotte,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Charlotte_pin.zip
GIS,2015,Citrus,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Citrus_pin.zip
GIS,2015,Clay,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Clay_pin.zip
GIS,2015,Collier,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Collier_pin.zip
GIS,2015,Columbia,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Columbia_pin.zip
GIS,2015,Miami-Dade,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/dade_pin.zip
GIS,2015,Desoto,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Desoto_pin.zip
GIS,2015,Dixie,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Dixie_pin.zip
GIS,2015,Duval,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Duval_pin.zip
GIS,2015,Escambia,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Escambia_pin.zip
GIS,2015,Flagler,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Flagler_pin.zip
GIS,2015,Franklin,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Franklin_pin.zip
GIS,2015,Gadsden,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Gadsden_pin.zip
GIS,2015,Gilchrist,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Gilchrist_pin.zip
GIS,2015,Glades,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Glades_pin.zip
GIS,2015,Gulf,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Gulf_pin.zip
GIS,2015,Hamilton,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Hamilton_pin.zip
GIS,2015,Hardee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Hardee_pin.zip
GIS,2015,Hendry,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Hendry_pin.zip
GIS,2015,Hernando,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Hernando_pin.zip
GIS,2015,Highlands,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Highlands_pin.zip
GIS,2015,Hillsborough,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Hillsborough_pin.zip
GIS,2015,Holmes,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Holmes_pin.zip
GIS,2015,Indian River,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Indian_River_pin.zip
GIS,2015,Jackson,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Jackson_pin.zip
GIS,2015,Jefferson,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Jefferson_pin.zip
GIS,2015,Lafayette,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Lafayette_pin.zip
GIS,2015,Lake,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Lake_pin.zip
GIS,2015,Lee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Lee_pin.zip
GIS,2015,Leon,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Leon_pin.zip
GIS,2015,Levy,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Levy_pin.zip
GIS,2015,Liberty,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Liberty_pin.zip
GIS,2015,Madison,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Madison_pin.zip
GIS,2015,Manatee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Manatee_pin.zip
GIS,2015,Marion,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Marion_pin.zip
GIS,2015,Martin,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Martin_pin.zip
GIS,2015,Monroe,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Monroe_pin.zip
GIS,2015,Nassau,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Nassau_pin.zip
GIS,2015,Okaloosa,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Okaloosa_pin.zip
GIS,2015,Okeechobee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Okeechobee_pin.zip
GIS,2015,Orange,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Orange_pin.zip
GIS,2015,Osceola,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Osceola_pin.zip
GIS,2015,Palm Beach,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Palm_Beach_pin.zip
GIS,2015,Pasco,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Pasco_pin.zip
GIS,2015,Pinellas,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/pinellas_pin.zip
GIS,2015,Polk,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Polk_pin.zip
GIS,2015,Putnam,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Putnam_pin.zip
GIS,2015,Santa Rosa,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Santa_Rosa_pin.zip
GIS,2015,Sarasota,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Sarasota_pin.zip
GIS,2015,Seminole,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Seminole_pin.zip
GIS,2015,St. Johns,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/st_johns_pin.zip
GIS,2015,St. Lucie,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/St_Lucie_pin.zip
GIS,2015,Sumter,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Sumter_pin.zip
GIS,2015,Suwannee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Suwannee_pin.zip
GIS,2015,Taylor,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Taylor_pin.zip
GIS,2015,Union,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Union_pin.zip
GIS,2015,Volusia,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Volusia_pin.zip
GIS,2015,Wakulla,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Wakulla_pin.zip
GIS,2015,Walton,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Walton_pin.zip
GIS,2015,Washington,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2015/Washington_pin.zip
GIS,2016,Alachua,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Alachua_pin.zip
GIS,2016,Baker,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Baker_pin.zip
GIS,2016,Bay,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Bay_pin.zip
GIS,2016,Bradford,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Bradford_pin.zip
GIS,2016,Brevard,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Brevard_pin.zip
GIS,2016,Broward,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/broward_pin.zip
GIS,2016,Calhoun,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Calhoun_pin.zip
GIS,2016,Charlotte,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Charlotte_pin.zip
GIS,2016,Citrus,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Citrus_pin.zip
GIS,2016,Clay,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Clay_pin.zip
GIS,2016,Collier,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Collier_pin.zip
GIS,2016,Columbia,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Columbia_pin.zip
GIS,2016,Miami-Dade,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/dade_pin.zip
GIS,2016,Desoto,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Desoto_pin.zip
GIS,2016,Dixie,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Dixie_pin.zip
GIS,2016,Duval,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Duval_pin.zip
GIS,2016,Escambia,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Escambia_pin.zip
GIS,2016,Flagler,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Flagler_pin.zip
GIS,2016,Franklin,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Franklin_pin.zip
GIS,2016,Gadsden,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Gadsden_pin.zip
GIS,2016,Gilchrist,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Gilchrist_pin.zip
GIS,2016,Glades,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Glades_pin.zip
GIS,2016,Gulf,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Gulf_pin.zip
GIS,2016,Hamilton,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Hamilton_pin.zip
GIS,2016,Hardee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Hardee_pin.zip
GIS,2016,Hendry,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Hendry_pin.zip
GIS,2016,Hernando,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Hernando_pin.zip
GIS,2016,Highlands,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Highlands_pin.zip
GIS,2016,Hillsborough,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Hillsborough_pin.zip
GIS,2016,Holmes,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Holmes_pin.zip
GIS,2016,Indian River,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Indian_River_pin.zip
GIS,2016,Jackson,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Jackson_pin.zip
GIS,2016,Jefferson,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Jefferson_pin.zip
GIS,2016,Lafayette,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Lafayette_pin.zip
GIS,2016,Lake,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Lake_pin.zip
GIS,2016,Lee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Lee_pin.zip
GIS,2016,Leon,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Leon_pin.zip
GIS,2016,Levy,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Levy_pin.zip
GIS,2016,Liberty,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Liberty_pin.zip
GIS,2016,Madison,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Madison_pin.zip
GIS,2016,Manatee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Manatee_pin.zip
GIS,2016,Marion,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Marion_pin.zip
GIS,2016,Martin,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Martin_pin.zip
GIS,2016,Monroe,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Monroe_pin.zip
GIS,2016,Nassau,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Nassau_pin.zip
GIS,2016,Okaloosa,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Okaloosa_pin.zip
GIS,2016,Okeechobee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Okeechobee_pin.zip
GIS,2016,Orange,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Orange_pin.zip
GIS,2016,Osceola,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Osceola_pin.zip
GIS,2016,Palm Beach,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Palm_Beach_pin.zip
GIS,2016,Pasco,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Pasco_pin.zip
GIS,2016,Pinellas,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Pinellas_pin.zip
GIS,2016,Polk,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Polk_pin.zip
GIS,2016,Putnam,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Putnam_pin.zip
GIS,2016,Santa Rosa,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/santa_rosa_pin.zip
GIS,2016,Sarasota,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Sarasota_pin.zip
GIS,2016,Seminole,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Seminole_pin.zip
GIS,2016,St. Johns,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/st_johns_pin.zip
GIS,2016,St. Lucie,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/St_Lucie_pin.zip
GIS,2016,Sumter,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Sumter_pin.zip
GIS,2016,Suwannee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Suwannee_pin.zip
GIS,2016,Taylor,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Taylor_pin.zip
GIS,2016,Union,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Union_pin.zip
GIS,2016,Volusia,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Volusia_pin.zip
GIS,2016,Wakulla,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Wakulla_pin.zip
GIS,2016,Walton,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Walton_pin.zip
GIS,2016,Washington,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2016/Washington_pin.zip
GIS,2017,Alachua,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Alachua_pin.zip
GIS,2017,Baker,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Baker_pin.zip
GIS,2017,Bay,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Bay_pin.zip
GIS,2017,Bradford,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Bradford_pin.zip
GIS,2017,Brevard,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Brevard_pin.zip
GIS,2017,Broward,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/broward_pin.zip
GIS,2017,Calhoun,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Calhoun_pin.zip
GIS,2017,Charlotte,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Charlotte_pin.zip
GIS,2017,Citrus,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Citrus_pin.zip
GIS,2017,Clay,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Clay_pin.zip
GIS,2017,Collier,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Collier_pin.zip
GIS,2017,Columbia,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Columbia_pin.zip
GIS,2017,Miami-Dade,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/dade_pin.zip
GIS,2017,Desoto,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/DeSoto_pin.zip
GIS,2017,Dixie,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Dixie_pin.zip
GIS,2017,Duval,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Duval_pin.zip
GIS,2017,Escambia,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Escambia_pin.zip
GIS,2017,Flagler,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Flagler_pin.zip
GIS,2017,Franklin,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Franklin_pin.zip
GIS,2017,Gadsden,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Gadsden_pin.zip
GIS,2017,Gilchrist,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Gilchrist_pin.zip
GIS,2017,Glades,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Glades_pin.zip
GIS,2017,Gulf,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Gulf_pin.zip
GIS,2017,Hamilton,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Hamilton_pin.zip
GIS,2017,Hardee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Hardee_pin.zip
GIS,2017,Hendry,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Hendry_pin.zip
GIS,2017,Hernando,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Hernando_pin.zip
GIS,2017,Highlands,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Highlands_pin.zip
GIS,2017,Hillsborough,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Hillsborough_pin.zip
GIS,2017,Holmes,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Holmes_pin.zip
GIS,2017,Indian River,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Indian_River_pin.zip
GIS,2017,Jackson,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Jackson_pin.zip
GIS,2017,Jefferson,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Jefferson_pin.zip
GIS,2017,Lafayette,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Lafayette_pin.zip
GIS,2017,Lake,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Lake_pin.zip
GIS,2017,Lee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Lee_pin.zip
GIS,2017,Leon,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Leon_pin.zip
GIS,2017,Levy,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Levy_pin.zip
GIS,2017,Liberty,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Liberty_pin.zip
GIS,2017,Madison,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Madison_pin.zip
GIS,2017,Manatee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Manatee_pin.zip
GIS,2017,Marion,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Marion_pin.zip
GIS,2017,Martin,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Martin_pin.zip
GIS,2017,Monroe,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Monroe_pin.zip
GIS,2017,Nassau,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Nassau_pin.zip
GIS,2017,Okaloosa,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Okaloosa_pin.zip
GIS,2017,Okeechobee,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Okeechobee_pin.zip
GIS,2017,Orange,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Orange_pin.zip
GIS,2017,Osceola,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Osceola_pin.zip
GIS,2017,Palm Beach,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Palm_Beach_pin.zip
GIS,2017,Pasco,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Pasco_pin.zip
GIS,2017,Pinellas,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Pinellas_pin.zip
GIS,2017,Polk,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Polk_pin.zip
GIS,2017,Putnam,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Putnam_pin.zip
GIS,2017,Santa Rosa,ftp://sdrftp03.dor.state.fl.us/Map Data/00_2017/Santa_Rosa_pin.zip
